datetime,machineID,comp,fail_flag,next_replace_time,time_between_maintenance,model,age
2015-03-07T06:00:00.000000,35,comp1,1,2015-05-21T06:00:00.000000,75,model1,17
2015-03-07T06:00:00.000000,35,comp2,1,2015-07-20T06:00:00.000000,135,model1,17
2015-03-22T06:00:00.000000,35,comp4,1,2015-05-06T06:00:00.000000,45,model1,17
2015-04-06T06:00:00.000000,35,comp3,0,2015-04-21T06:00:00.000000,15,model1,17
2015-04-21T06:00:00.000000,35,comp3,0,2015-05-06T06:00:00.000000,15,model1,17
2015-05-06T06:00:00.000000,35,comp3,0,2015-06-05T06:00:00.000000,30,model1,17
2015-05-06T06:00:00.000000,35,comp4,0,2015-05-21T06:00:00.000000,15,model1,17
2015-05-21T06:00:00.000000,35,comp4,0,2015-06-20T06:00:00.000000,30,model1,17
2015-05-21T06:00:00.000000,35,comp1,0,2015-06-05T06:00:00.000000,15,model1,17
2015-06-05T06:00:00.000000,35,comp3,0,2015-07-05T06:00:00.000000,30,model1,17
2015-06-05T06:00:00.000000,35,comp1,1,2015-08-04T06:00:00.000000,60,model1,17
2015-06-20T06:00:00.000000,35,comp4,0,2015-07-05T06:00:00.000000,15,model1,17
2015-07-05T06:00:00.000000,35,comp4,0,2015-07-20T06:00:00.000000,15,model1,17
2015-07-20T06:00:00.000000,35,comp4,0,2015-08-04T06:00:00.000000,15,model1,17
2015-07-20T06:00:00.000000,35,comp2,0,2015-08-19T06:00:00.000000,30,model1,17
2015-08-04T06:00:00.000000,35,comp4,1,2015-09-18T06:00:00.000000,45,model1,17
2015-08-04T06:00:00.000000,35,comp1,1,2015-09-18T06:00:00.000000,45,model1,17
2015-08-19T06:00:00.000000,35,comp2,0,2015-12-02T06:00:00.000000,105,model1,17
2015-09-18T06:00:00.000000,35,comp4,0,2015-10-03T06:00:00.000000,15,model1,17
2015-10-03T06:00:00.000000,35,comp4,0,2015-11-02T06:00:00.000000,30,model1,17
2015-11-02T06:00:00.000000,35,comp4,0,2015-11-17T06:00:00.000000,15,model1,17
2015-11-17T06:00:00.000000,35,comp4,0,2015-12-17T06:00:00.000000,30,model1,17
2015-12-02T06:00:00.000000,35,comp2,0,2015-12-17T06:00:00.000000,15,model1,17
2015-12-17T06:00:00.000000,35,comp2,0,2016-01-01T06:00:00.000000,15,model1,17
2014-07-16T06:00:00.000000,36,comp1,1,2015-02-21T06:00:00.000000,220,model4,5
2014-07-16T06:00:00.000000,36,comp4,0,2015-01-22T06:00:00.000000,190,model4,5
2014-09-29T06:00:00.000000,36,comp2,1,2015-06-21T06:00:00.000000,265,model4,5
2014-10-14T06:00:00.000000,36,comp3,0,2015-02-21T06:00:00.000000,130,model4,5
2015-01-22T06:00:00.000000,36,comp4,0,2015-02-06T06:00:00.000000,15,model4,5
2015-02-06T06:00:00.000000,36,comp4,0,2015-04-07T06:00:00.000000,60,model4,5
2015-02-21T06:00:00.000000,36,comp1,0,2015-03-08T06:00:00.000000,15,model4,5
2015-02-21T06:00:00.000000,36,comp3,0,2015-04-22T06:00:00.000000,60,model4,5
2015-03-08T06:00:00.000000,36,comp1,0,2015-04-07T06:00:00.000000,30,model4,5
2015-04-07T06:00:00.000000,36,comp4,0,2015-05-07T06:00:00.000000,30,model4,5
2015-04-07T06:00:00.000000,36,comp1,1,2015-06-06T06:00:00.000000,60,model4,5
2015-04-22T06:00:00.000000,36,comp3,0,2015-05-07T06:00:00.000000,15,model4,5
2015-05-07T06:00:00.000000,36,comp4,0,2015-06-06T06:00:00.000000,30,model4,5
2015-05-07T06:00:00.000000,36,comp3,0,2015-05-22T06:00:00.000000,15,model4,5
2015-05-22T06:00:00.000000,36,comp3,0,2015-06-21T06:00:00.000000,30,model4,5
2015-06-06T06:00:00.000000,36,comp4,0,2015-08-20T06:00:00.000000,75,model4,5
2015-06-21T06:00:00.000000,36,comp2,0,2015-07-06T06:00:00.000000,15,model4,5
2015-06-21T06:00:00.000000,36,comp3,0,2015-07-06T06:00:00.000000,15,model4,5
2015-07-06T06:00:00.000000,36,comp3,0,2015-07-21T06:00:00.000000,15,model4,5
2015-07-06T06:00:00.000000,36,comp2,1,2015-09-04T06:00:00.000000,60,model4,5
2015-07-21T06:00:00.000000,36,comp3,0,2015-08-05T06:00:00.000000,15,model4,5
2015-08-05T06:00:00.000000,36,comp3,0,2015-09-04T06:00:00.000000,30,model4,5
2015-08-20T06:00:00.000000,36,comp4,0,2015-09-19T06:00:00.000000,30,model4,5
2015-09-04T06:00:00.000000,36,comp3,0,2015-10-04T06:00:00.000000,30,model4,5
2015-09-04T06:00:00.000000,36,comp2,0,2015-11-18T06:00:00.000000,75,model4,5
2015-09-19T06:00:00.000000,36,comp4,0,2015-10-04T06:00:00.000000,15,model4,5
2015-10-04T06:00:00.000000,36,comp3,0,2015-10-19T06:00:00.000000,15,model4,5
2015-10-04T06:00:00.000000,36,comp4,0,2015-11-18T06:00:00.000000,45,model4,5
2015-11-18T06:00:00.000000,36,comp4,0,2015-12-03T06:00:00.000000,15,model4,5
2015-12-03T06:00:00.000000,36,comp4,0,2015-12-18T06:00:00.000000,15,model4,5
2014-06-01T06:00:00.000000,37,comp2,0,2015-01-19T06:00:00.000000,232,model1,16
2014-08-15T06:00:00.000000,37,comp4,1,2015-01-04T06:00:00.000000,142,model1,16
2014-08-30T06:00:00.000000,37,comp3,1,2015-02-03T06:00:00.000000,157,model1,16
2014-09-29T06:00:00.000000,37,comp1,0,2015-02-18T06:00:00.000000,142,model1,16
2015-01-04T06:00:00.000000,37,comp4,0,2015-01-19T06:00:00.000000,15,model1,16
2015-01-19T06:00:00.000000,37,comp4,0,2015-02-03T06:00:00.000000,15,model1,16
2015-01-19T06:00:00.000000,37,comp2,0,2015-03-20T06:00:00.000000,60,model1,16
2015-02-03T06:00:00.000000,37,comp4,0,2015-02-18T06:00:00.000000,15,model1,16
2015-02-03T06:00:00.000000,37,comp3,0,2015-03-05T06:00:00.000000,30,model1,16
2015-02-18T06:00:00.000000,37,comp1,0,2015-03-20T06:00:00.000000,30,model1,16
2015-02-18T06:00:00.000000,37,comp4,0,2015-03-05T06:00:00.000000,15,model1,16
2015-03-05T06:00:00.000000,37,comp3,1,2015-05-19T06:00:00.000000,75,model1,16
2015-03-05T06:00:00.000000,37,comp4,1,2015-04-19T06:00:00.000000,45,model1,16
2015-03-20T06:00:00.000000,37,comp1,0,2015-04-19T06:00:00.000000,30,model1,16
2015-03-20T06:00:00.000000,37,comp2,0,2015-04-04T06:00:00.000000,15,model1,16
2015-04-04T06:00:00.000000,37,comp2,1,2015-08-17T06:00:00.000000,135,model1,16
2015-04-19T06:00:00.000000,37,comp4,1,2015-06-03T06:00:00.000000,45,model1,16
2015-04-19T06:00:00.000000,37,comp1,1,2015-06-18T06:00:00.000000,60,model1,16
2015-05-19T06:00:00.000000,37,comp3,1,2015-07-03T06:00:00.000000,45,model1,16
2015-06-03T06:00:00.000000,37,comp4,1,2015-07-18T06:00:00.000000,45,model1,16
2015-06-18T06:00:00.000000,37,comp1,0,2015-12-30T06:00:00.000000,195,model1,16
2015-07-03T06:00:00.000000,37,comp3,0,2015-07-18T06:00:00.000000,15,model1,16
2015-07-18T06:00:00.000000,37,comp3,0,2015-08-02T06:00:00.000000,15,model1,16
2015-07-18T06:00:00.000000,37,comp4,1,2015-10-01T06:00:00.000000,75,model1,16
2015-08-02T06:00:00.000000,37,comp3,0,2015-09-01T06:00:00.000000,30,model1,16
2015-08-17T06:00:00.000000,37,comp2,1,2015-09-16T06:00:00.000000,30,model1,16
2015-09-01T06:00:00.000000,37,comp3,0,2015-09-16T06:00:00.000000,15,model1,16
2015-09-16T06:00:00.000000,37,comp3,1,2015-11-30T06:00:00.000000,75,model1,16
2015-09-16T06:00:00.000000,37,comp2,0,2015-10-01T06:00:00.000000,15,model1,16
2015-10-01T06:00:00.000000,37,comp2,1,2015-11-15T06:00:00.000000,45,model1,16
2015-10-01T06:00:00.000000,37,comp4,1,2015-12-15T06:00:00.000000,75,model1,16
2014-07-16T06:00:00.000000,38,comp2,1,2015-04-02T06:00:00.000000,260,model4,15
2014-10-14T06:00:00.000000,38,comp1,0,2015-02-16T06:00:00.000000,125,model4,15
2014-10-29T06:00:00.000000,38,comp4,1,2015-01-17T06:00:00.000000,80,model4,15
2014-11-28T06:00:00.000000,38,comp3,0,2015-03-03T06:00:00.000000,95,model4,15
2015-01-17T06:00:00.000000,38,comp4,0,2015-02-01T06:00:00.000000,15,model4,15
2015-02-01T06:00:00.000000,38,comp4,0,2015-02-16T06:00:00.000000,15,model4,15
2015-02-16T06:00:00.000000,38,comp1,0,2015-03-18T06:00:00.000000,30,model4,15
2015-02-16T06:00:00.000000,38,comp4,1,2015-04-17T06:00:00.000000,60,model4,15
2015-03-03T06:00:00.000000,38,comp3,0,2015-04-17T06:00:00.000000,45,model4,15
2015-03-18T06:00:00.000000,38,comp1,0,2015-10-29T06:00:00.000000,225,model4,15
2015-04-02T06:00:00.000000,38,comp2,1,2015-07-01T06:00:00.000000,90,model4,15
2015-04-17T06:00:00.000000,38,comp4,0,2015-05-02T06:00:00.000000,15,model4,15
2015-04-17T06:00:00.000000,38,comp3,0,2015-05-02T06:00:00.000000,15,model4,15
2015-05-02T06:00:00.000000,38,comp3,0,2015-05-17T06:00:00.000000,15,model4,15
2015-05-02T06:00:00.000000,38,comp4,0,2015-05-17T06:00:00.000000,15,model4,15
2015-05-17T06:00:00.000000,38,comp4,0,2015-06-16T06:00:00.000000,30,model4,15
2015-05-17T06:00:00.000000,38,comp3,0,2015-07-16T06:00:00.000000,60,model4,15
2015-06-16T06:00:00.000000,38,comp4,1,2015-08-30T06:00:00.000000,75,model4,15
2015-07-01T06:00:00.000000,38,comp2,0,2015-07-31T06:00:00.000000,30,model4,15
2015-07-16T06:00:00.000000,38,comp3,0,2015-09-14T06:00:00.000000,60,model4,15
2015-08-30T06:00:00.000000,38,comp4,0,2015-09-29T06:00:00.000000,30,model4,15
2015-09-14T06:00:00.000000,38,comp3,0,2015-10-14T06:00:00.000000,30,model4,15
2015-09-29T06:00:00.000000,38,comp4,0,2015-10-14T06:00:00.000000,15,model4,15
2015-10-14T06:00:00.000000,38,comp4,1,2015-12-13T06:00:00.000000,60,model4,15
2015-10-29T06:00:00.000000,38,comp1,1,2015-12-13T06:00:00.000000,45,model4,15
2014-06-01T06:00:00.000000,39,comp1,0,2015-03-02T06:00:00.000000,274,model4,0
2014-06-16T06:00:00.000000,39,comp4,0,2015-01-31T06:00:00.000000,229,model4,0
2014-10-29T06:00:00.000000,39,comp3,0,2015-01-31T06:00:00.000000,94,model4,0
2014-11-28T06:00:00.000000,39,comp2,0,2015-02-15T06:00:00.000000,79,model4,0
2015-01-31T06:00:00.000000,39,comp3,0,2015-07-30T06:00:00.000000,180,model4,0
2015-01-31T06:00:00.000000,39,comp4,0,2015-03-17T06:00:00.000000,45,model4,0
2015-02-15T06:00:00.000000,39,comp2,1,2015-04-01T06:00:00.000000,45,model4,0
2015-03-02T06:00:00.000000,39,comp1,0,2015-05-16T06:00:00.000000,75,model4,0
2015-03-17T06:00:00.000000,39,comp4,0,2015-04-01T06:00:00.000000,15,model4,0
2015-04-01T06:00:00.000000,39,comp2,0,2015-04-16T06:00:00.000000,15,model4,0
2015-04-01T06:00:00.000000,39,comp4,0,2015-04-16T06:00:00.000000,15,model4,0
2015-04-16T06:00:00.000000,39,comp4,0,2015-09-13T06:00:00.000000,150,model4,0
2015-04-16T06:00:00.000000,39,comp2,0,2015-05-01T06:00:00.000000,15,model4,0
2015-05-01T06:00:00.000000,39,comp2,0,2015-05-31T06:00:00.000000,30,model4,0
2015-05-16T06:00:00.000000,39,comp1,1,2015-07-30T06:00:00.000000,75,model4,0
2015-05-31T06:00:00.000000,39,comp2,0,2015-06-15T06:00:00.000000,15,model4,0
2015-06-15T06:00:00.000000,39,comp2,0,2015-06-30T06:00:00.000000,15,model4,0
2015-06-30T06:00:00.000000,39,comp2,0,2015-09-13T06:00:00.000000,75,model4,0
2015-07-30T06:00:00.000000,39,comp3,0,2015-08-14T06:00:00.000000,15,model4,0
2015-07-30T06:00:00.000000,39,comp1,0,2015-08-29T06:00:00.000000,30,model4,0
2015-08-14T06:00:00.000000,39,comp3,0,2015-11-12T06:00:00.000000,90,model4,0
2015-08-29T06:00:00.000000,39,comp1,0,2015-10-13T06:00:00.000000,45,model4,0
2015-09-13T06:00:00.000000,39,comp2,1,2015-10-13T06:00:00.000000,30,model4,0
2015-10-13T06:00:00.000000,39,comp1,0,2015-11-12T06:00:00.000000,30,model4,0
2015-10-13T06:00:00.000000,39,comp2,0,2015-11-27T06:00:00.000000,45,model4,0
2015-11-12T06:00:00.000000,39,comp3,0,2015-11-27T06:00:00.000000,15,model4,0
2015-11-12T06:00:00.000000,39,comp1,0,2015-12-12T06:00:00.000000,30,model4,0
2015-11-27T06:00:00.000000,39,comp2,1,2015-12-27T06:00:00.000000,30,model4,0
2015-12-12T06:00:00.000000,39,comp1,0,2015-12-27T06:00:00.000000,15,model4,0
2014-06-01T06:00:00.000000,40,comp2,0,2015-02-03T06:00:00.000000,247,model2,4
2014-08-15T06:00:00.000000,40,comp3,1,2015-01-04T06:00:00.000000,142,model2,4
2014-10-14T06:00:00.000000,40,comp1,1,2015-02-18T06:00:00.000000,127,model2,4
2014-11-28T06:00:00.000000,40,comp4,0,2015-01-04T06:00:00.000000,37,model2,4
2015-01-04T06:00:00.000000,40,comp4,0,2015-01-19T06:00:00.000000,15,model2,4
2015-01-04T06:00:00.000000,40,comp3,0,2015-01-19T06:00:00.000000,15,model2,4
2015-01-19T06:00:00.000000,40,comp3,1,2015-06-03T06:00:00.000000,135,model2,4
2015-01-19T06:00:00.000000,40,comp4,0,2015-05-04T06:00:00.000000,105,model2,4
2015-02-03T06:00:00.000000,40,comp2,0,2015-02-18T06:00:00.000000,15,model2,4
2015-02-18T06:00:00.000000,40,comp2,0,2015-03-05T06:00:00.000000,15,model2,4
2015-02-18T06:00:00.000000,40,comp1,1,2015-04-04T06:00:00.000000,45,model2,4
2015-03-05T06:00:00.000000,40,comp2,1,2015-06-18T06:00:00.000000,105,model2,4
2015-04-04T06:00:00.000000,40,comp1,0,2015-04-19T06:00:00.000000,15,model2,4
2015-04-19T06:00:00.000000,40,comp1,1,2015-07-03T06:00:00.000000,75,model2,4
2015-05-04T06:00:00.000000,40,comp4,0,2015-06-03T06:00:00.000000,30,model2,4
2015-06-03T06:00:00.000000,40,comp3,1,2015-12-15T06:00:00.000000,195,model2,4
2015-06-03T06:00:00.000000,40,comp4,0,2015-07-18T06:00:00.000000,45,model2,4
2015-06-18T06:00:00.000000,40,comp2,0,2015-07-03T06:00:00.000000,15,model2,4
2015-07-03T06:00:00.000000,40,comp1,0,2015-09-16T06:00:00.000000,75,model2,4
2015-07-03T06:00:00.000000,40,comp2,0,2015-07-18T06:00:00.000000,15,model2,4
2015-07-18T06:00:00.000000,40,comp2,1,2015-08-17T06:00:00.000000,30,model2,4
2015-07-18T06:00:00.000000,40,comp4,0,2015-08-02T06:00:00.000000,15,model2,4
2015-08-02T06:00:00.000000,40,comp4,0,2015-08-17T06:00:00.000000,15,model2,4
2015-08-17T06:00:00.000000,40,comp4,0,2015-09-01T06:00:00.000000,15,model2,4
2015-08-17T06:00:00.000000,40,comp2,0,2015-10-31T06:00:00.000000,75,model2,4
2015-09-01T06:00:00.000000,40,comp4,0,2015-09-16T06:00:00.000000,15,model2,4
2015-09-16T06:00:00.000000,40,comp4,0,2015-12-30T06:00:00.000000,105,model2,4
2015-09-16T06:00:00.000000,40,comp1,1,2015-11-30T06:00:00.000000,75,model2,4
2015-10-31T06:00:00.000000,40,comp2,0,2015-11-15T06:00:00.000000,15,model2,4
2015-12-15T06:00:00.000000,40,comp3,0,2015-12-30T06:00:00.000000,15,model2,4
2014-06-01T06:00:00.000000,41,comp2,0,2015-01-17T06:00:00.000000,230,model4,9
2014-07-31T06:00:00.000000,41,comp4,0,2015-03-18T06:00:00.000000,230,model4,9
2014-08-15T06:00:00.000000,41,comp3,0,2015-04-17T06:00:00.000000,245,model4,9
2014-09-29T06:00:00.000000,41,comp1,1,2015-02-01T06:00:00.000000,125,model4,9
2015-01-17T06:00:00.000000,41,comp2,0,2015-03-18T06:00:00.000000,60,model4,9
2015-02-01T06:00:00.000000,41,comp1,0,2015-03-03T06:00:00.000000,30,model4,9
2015-03-03T06:00:00.000000,41,comp1,1,2015-05-02T06:00:00.000000,60,model4,9
2015-03-18T06:00:00.000000,41,comp4,0,2015-05-17T06:00:00.000000,60,model4,9
2015-03-18T06:00:00.000000,41,comp2,0,2015-06-01T06:00:00.000000,75,model4,9
2015-04-17T06:00:00.000000,41,comp3,0,2015-05-17T06:00:00.000000,30,model4,9
2015-05-02T06:00:00.000000,41,comp1,0,2015-08-15T06:00:00.000000,105,model4,9
2015-05-17T06:00:00.000000,41,comp3,0,2015-06-01T06:00:00.000000,15,model4,9
2015-05-17T06:00:00.000000,41,comp4,0,2015-06-16T06:00:00.000000,30,model4,9
2015-06-01T06:00:00.000000,41,comp3,0,2015-06-16T06:00:00.000000,15,model4,9
2015-06-16T06:00:00.000000,41,comp4,0,2015-07-31T06:00:00.000000,45,model4,9
2015-06-16T06:00:00.000000,41,comp3,0,2015-07-01T06:00:00.000000,15,model4,9
2015-07-01T06:00:00.000000,41,comp3,0,2015-07-16T06:00:00.000000,15,model4,9
2015-07-16T06:00:00.000000,41,comp3,0,2015-07-31T06:00:00.000000,15,model4,9
2015-07-31T06:00:00.000000,41,comp4,0,2015-09-29T06:00:00.000000,60,model4,9
2015-07-31T06:00:00.000000,41,comp3,0,2015-08-30T06:00:00.000000,30,model4,9
2015-08-15T06:00:00.000000,41,comp1,0,2015-09-14T06:00:00.000000,30,model4,9
2015-08-30T06:00:00.000000,41,comp3,0,2015-09-14T06:00:00.000000,15,model4,9
2015-09-14T06:00:00.000000,41,comp1,1,2015-10-29T06:00:00.000000,45,model4,9
2015-09-14T06:00:00.000000,41,comp3,0,2015-09-29T06:00:00.000000,15,model4,9
2015-09-29T06:00:00.000000,41,comp3,0,2015-11-13T06:00:00.000000,45,model4,9
2015-09-29T06:00:00.000000,41,comp4,0,2015-10-29T06:00:00.000000,30,model4,9
2015-10-29T06:00:00.000000,41,comp1,0,2015-11-13T06:00:00.000000,15,model4,9
2015-10-29T06:00:00.000000,41,comp4,0,2015-11-28T06:00:00.000000,30,model4,9
2015-11-13T06:00:00.000000,41,comp1,0,2015-12-28T06:00:00.000000,45,model4,9
2015-11-28T06:00:00.000000,41,comp4,0,2015-12-28T06:00:00.000000,30,model4,9
2014-07-01T06:00:00.000000,42,comp3,1,2015-04-06T06:00:00.000000,279,model1,7
2014-07-16T06:00:00.000000,42,comp4,0,2015-01-21T06:00:00.000000,189,model1,7
2014-09-14T06:00:00.000000,42,comp1,1,2015-01-21T06:00:00.000000,129,model1,7
2014-10-29T06:00:00.000000,42,comp2,0,2015-02-05T06:00:00.000000,99,model1,7
2015-01-21T06:00:00.000000,42,comp1,1,2015-05-06T06:00:00.000000,105,model1,7
2015-01-21T06:00:00.000000,42,comp4,0,2015-02-05T06:00:00.000000,15,model1,7
2015-02-05T06:00:00.000000,42,comp2,0,2015-03-07T06:00:00.000000,30,model1,7
2015-02-05T06:00:00.000000,42,comp4,0,2015-02-20T06:00:00.000000,15,model1,7
2015-02-20T06:00:00.000000,42,comp4,0,2015-03-07T06:00:00.000000,15,model1,7
2015-03-07T06:00:00.000000,42,comp4,0,2015-05-06T06:00:00.000000,60,model1,7
2015-03-07T06:00:00.000000,42,comp2,0,2015-03-22T06:00:00.000000,15,model1,7
2015-03-22T06:00:00.000000,42,comp2,0,2015-04-06T06:00:00.000000,15,model1,7
2015-04-06T06:00:00.000000,42,comp2,0,2015-04-21T06:00:00.000000,15,model1,7
2015-04-06T06:00:00.000000,42,comp3,0,2015-04-21T06:00:00.000000,15,model1,7
2015-04-21T06:00:00.000000,42,comp2,1,2015-06-05T06:00:00.000000,45,model1,7
2015-04-21T06:00:00.000000,42,comp3,1,2015-06-20T06:00:00.000000,60,model1,7
2015-05-06T06:00:00.000000,42,comp1,0,2015-07-05T06:00:00.000000,60,model1,7
2015-05-06T06:00:00.000000,42,comp4,0,2015-05-21T06:00:00.000000,15,model1,7
2015-05-21T06:00:00.000000,42,comp4,0,2015-07-20T06:00:00.000000,60,model1,7
2015-06-05T06:00:00.000000,42,comp2,0,2015-06-20T06:00:00.000000,15,model1,7
2015-06-20T06:00:00.000000,42,comp2,1,2015-08-19T06:00:00.000000,60,model1,7
2015-06-20T06:00:00.000000,42,comp3,1,2015-09-18T06:00:00.000000,90,model1,7
2015-07-05T06:00:00.000000,42,comp1,0,2015-09-03T06:00:00.000000,60,model1,7
2015-07-20T06:00:00.000000,42,comp4,0,2015-08-04T06:00:00.000000,15,model1,7
2015-08-04T06:00:00.000000,42,comp4,0,2015-09-18T06:00:00.000000,45,model1,7
2015-08-19T06:00:00.000000,42,comp2,0,2015-09-03T06:00:00.000000,15,model1,7
2015-09-03T06:00:00.000000,42,comp1,0,2015-10-03T06:00:00.000000,30,model1,7
2015-09-03T06:00:00.000000,42,comp2,1,2015-11-17T06:00:00.000000,75,model1,7
2015-09-18T06:00:00.000000,42,comp3,0,2015-10-18T06:00:00.000000,30,model1,7
2015-09-18T06:00:00.000000,42,comp4,0,2015-10-03T06:00:00.000000,15,model1,7
2015-10-03T06:00:00.000000,42,comp4,0,2016-01-01T06:00:00.000000,90,model1,7
2015-10-03T06:00:00.000000,42,comp1,0,2015-11-02T06:00:00.000000,30,model1,7
2015-10-18T06:00:00.000000,42,comp3,1,2015-12-17T06:00:00.000000,60,model1,7
2015-11-02T06:00:00.000000,42,comp1,0,2015-12-02T06:00:00.000000,30,model1,7
2014-06-16T06:00:00.000000,43,comp2,0,2015-01-21T06:00:00.000000,219,model3,14
2014-07-16T06:00:00.000000,43,comp1,1,2015-02-05T06:00:00.000000,204,model3,14
2014-07-31T06:00:00.000000,43,comp3,0,2015-03-07T06:00:00.000000,219,model3,14
2014-10-29T06:00:00.000000,43,comp4,1,2015-02-20T06:00:00.000000,114,model3,14
2015-01-21T06:00:00.000000,43,comp2,0,2015-02-20T06:00:00.000000,30,model3,14
2015-02-05T06:00:00.000000,43,comp1,0,2015-04-06T06:00:00.000000,60,model3,14
2015-02-20T06:00:00.000000,43,comp2,1,2015-03-22T06:00:00.000000,30,model3,14
2015-02-20T06:00:00.000000,43,comp4,0,2015-03-22T06:00:00.000000,30,model3,14
2015-03-07T06:00:00.000000,43,comp3,0,2015-05-06T06:00:00.000000,60,model3,14
2015-03-22T06:00:00.000000,43,comp2,0,2015-04-21T06:00:00.000000,30,model3,14
2015-03-22T06:00:00.000000,43,comp4,0,2015-04-21T06:00:00.000000,30,model3,14
2015-04-06T06:00:00.000000,43,comp1,1,2015-06-05T06:00:00.000000,60,model3,14
2015-04-21T06:00:00.000000,43,comp2,1,2015-05-21T06:00:00.000000,30,model3,14
2015-04-21T06:00:00.000000,43,comp4,0,2015-05-06T06:00:00.000000,15,model3,14
2015-05-06T06:00:00.000000,43,comp4,0,2015-05-21T06:00:00.000000,15,model3,14
2015-05-06T06:00:00.000000,43,comp3,0,2015-08-19T06:00:00.000000,105,model3,14
2015-05-21T06:00:00.000000,43,comp4,1,2015-10-03T06:00:00.000000,135,model3,14
2015-05-21T06:00:00.000000,43,comp2,0,2015-06-05T06:00:00.000000,15,model3,14
2015-06-05T06:00:00.000000,43,comp1,1,2015-07-20T06:00:00.000000,45,model3,14
2015-06-05T06:00:00.000000,43,comp2,0,2015-06-20T06:00:00.000000,15,model3,14
2015-06-20T06:00:00.000000,43,comp2,0,2015-07-05T06:00:00.000000,15,model3,14
2015-07-05T06:00:00.000000,43,comp2,1,2015-08-04T06:00:00.000000,30,model3,14
2015-07-20T06:00:00.000000,43,comp1,1,2015-11-02T06:00:00.000000,105,model3,14
2015-08-04T06:00:00.000000,43,comp2,0,2015-09-18T06:00:00.000000,45,model3,14
2015-09-18T06:00:00.000000,43,comp2,1,2015-11-17T06:00:00.000000,60,model3,14
2015-10-03T06:00:00.000000,43,comp4,0,2015-10-18T06:00:00.000000,15,model3,14
2015-10-18T06:00:00.000000,43,comp4,0,2015-11-02T06:00:00.000000,15,model3,14
2015-11-02T06:00:00.000000,43,comp1,0,2015-12-02T06:00:00.000000,30,model3,14
2015-11-17T06:00:00.000000,43,comp2,0,2015-12-17T06:00:00.000000,30,model3,14
2015-12-02T06:00:00.000000,43,comp1,0,2016-01-01T06:00:00.000000,30,model3,14
2014-06-16T06:00:00.000000,44,comp3,0,2015-01-30T06:00:00.000000,228,model4,7
2014-07-16T06:00:00.000000,44,comp2,0,2015-01-30T06:00:00.000000,198,model4,7
2014-08-30T06:00:00.000000,44,comp1,0,2015-03-31T06:00:00.000000,213,model4,7
2014-12-13T06:00:00.000000,44,comp4,0,2015-03-01T06:00:00.000000,78,model4,7
2015-01-30T06:00:00.000000,44,comp2,1,2015-03-16T06:00:00.000000,45,model4,7
2015-01-30T06:00:00.000000,44,comp3,0,2015-02-14T06:00:00.000000,15,model4,7
2015-02-14T06:00:00.000000,44,comp3,0,2015-05-30T06:00:00.000000,105,model4,7
2015-03-01T06:00:00.000000,44,comp4,0,2015-03-31T06:00:00.000000,30,model4,7
2015-03-16T06:00:00.000000,44,comp2,0,2015-06-29T06:00:00.000000,105,model4,7
2015-03-31T06:00:00.000000,44,comp1,0,2015-04-15T06:00:00.000000,15,model4,7
2015-03-31T06:00:00.000000,44,comp4,0,2015-07-29T06:00:00.000000,120,model4,7
2015-04-15T06:00:00.000000,44,comp1,0,2015-04-30T06:00:00.000000,15,model4,7
2015-04-30T06:00:00.000000,44,comp1,1,2015-06-14T06:00:00.000000,45,model4,7
2015-05-30T06:00:00.000000,44,comp3,0,2015-07-14T06:00:00.000000,45,model4,7
2015-06-14T06:00:00.000000,44,comp1,0,2015-06-29T06:00:00.000000,15,model4,7
2015-06-29T06:00:00.000000,44,comp2,1,2015-07-29T06:00:00.000000,30,model4,7
2015-06-29T06:00:00.000000,44,comp1,1,2015-08-28T06:00:00.000000,60,model4,7
2015-07-14T06:00:00.000000,44,comp3,0,2015-08-13T06:00:00.000000,30,model4,7
2015-07-29T06:00:00.000000,44,comp2,0,2015-09-12T06:00:00.000000,45,model4,7
2015-07-29T06:00:00.000000,44,comp4,0,2015-08-28T06:00:00.000000,30,model4,7
